-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6460489377;-0.5825539152;0.9179981026;1.858317545;-0.3171791373;0.6965836544;2;3;2;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.4661784501;-0.2058872157;-0.4575980939;-0.8115555004;-0.3171791373;-0.308822559;2;3;2;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;2.7073960814;2;2;2;3;2;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;-0.308822559;2;1;1;3;4;0;1;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.4436946391;-0.4857962959;-0.2283320646;-0.3489022736;-0.3171791373;0.6965836544;2;3;2;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6685327487;-0.6092036285;-0.4575980939;1.1721352234;-0.3171791373;4.7182085084;2;2;4;4;2;0;1;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6235651268;-0.5407504433;-0.4575980939;0.6574984771;-0.3171791373;-0.308822559;2;4;2;2;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6235651268;-0.553465666;0.5740990483;-0.3717750156;-0.3171791373;1.7019898679;2;3;3;1;4;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;0.6965836544;2;2;4;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;2.7073960814;2;3;2;3;3;0;0;0
0.5071403712;-0.140425923;1.1780749562;0.6076161585;0.0959168238;-0.1024715226;-0.4575980939;-0.5830546647;0.7301018046;0.6965836544;2;2;2;4;1;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6235651268;-0.5700128736;-0.4575980939;0.1428617308;-0.3171791373;1.7019898679;2;2;6;6;3;0;0;0
-0.0949331614;-0.3666897469;-0.3964804273;-0.2449311012;-0.3537593953;-0.4249096222;-0.2148458227;0.0722253053;-0.3171791373;2.7073960814;2;2;4;2;1;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.5785975048;-0.5360475528;-0.4575980939;-0.5433205908;-0.3171791373;1.7019898679;2;1;1;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.5336298829;-0.4149219931;0.5740990483;1.6009991718;-0.3171791373;-0.308822559;2;1;1;1;3;0;0;0
2.9154345015;1.1233518103;-0.3964804273;-0.2449311012;0.2308196896;0.1874573272;-0.2718926083;-0.4815641813;1.7458429767;-0.308822559;2;1;1;3;2;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.3987270172;-0.2551804762;-0.4575980939;-0.7393726945;-0.3171791373;-0.308822559;2;2;2;5;4;0;1;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;-0.308822559;2;2;2;4;3;0;0;0
0.2061036049;0.0396423701;-0.3964804273;-0.2449311012;-0.1064374748;-0.2071935742;-0.4575980939;-0.6261357096;0.9169150571;3.7128022949;2;2;2;3;1;0;0;1
0.5071403712;-0.2083050702;-0.3964804273;-0.2449311012;1.3100426155;3.0083498022;-0.4132240157;-0.5773614031;-0.3171791373;-0.308822559;2;4;1;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;2.7073960814;2;2;2;5;1;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.3087917734;-0.1530232419;-0.4575980939;-0.7339268084;-0.3171791373;-0.308822559;2;2;7;2;4;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;0.6965836544;2;3;2;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;-0.308822559;2;2;6;1;2;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.2638241515;-0.5212189323;0.0582504772;0.1943254054;-0.3171791373;-0.308822559;2;2;6;6;1;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6685327487;-0.6018880209;-0.4575980939;1.1721352234;-0.3171791373;1.7019898679;2;2;2;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.5336298829;-0.4014055371;-0.4575980939;-0.6290933887;-0.3171791373;-0.308822559;2;2;4;3;2;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6460489377;-0.5538140283;-0.4575980939;0.4859529018;-0.3171791373;-0.308822559;2;2;4;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.3537593953;-0.3169276878;-0.4575980939;-0.3717750156;-0.3171791373;-0.308822559;2;2;4;1;1;0;0;0
2.3133609689;5.2314543648;-0.3964804273;-0.2449311012;0.0959168238;0.4789102624;-0.3678853007;-0.5880716113;0.2988659789;-0.308822559;2;2;6;1;2;0;0;1
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6685327487;-0.5846440888;-0.4575980939;0.1428617308;-0.3171791373;2.7073960814;2;3;2;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;4.7182085084;2;1;1;1;3;0;1;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;1.7019898679;2;1;1;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.5561136939;-0.5156683602;-0.4575980939;-0.2982554716;-0.3171791373;-0.308822559;2;4;1;1;5;0;1;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6235651268;-0.4832706695;-0.4575980939;-0.5433205908;-0.3171791373;3.7128022949;2;1;1;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.5785975048;-0.6037169228;-0.4575980939;-0.4747023648;-0.3171791373;-0.308822559;2;2;2;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.4436946391;-0.4284036127;-0.1136990396;0.314407306;-0.3171791373;-0.308822559;2;3;2;4;1;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;3.7128022949;2;2;2;2;1;0;1;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;-0.308822559;2;1;1;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.5561136939;-0.5459758773;0.7214843514;0.8780570885;-0.3171791373;-0.308822559;2;2;2;2;1;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6460489377;-0.5522463981;-0.4575980939;0.4859529018;-0.3171791373;-0.308822559;2;1;1;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.5561136939;-0.4479989902;0.1319431391;-0.3962815234;-0.3171791373;1.7019898679;2;4;1;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.2863079624;-0.3003630621;-0.4575980939;-0.7238948914;-0.3171791373;-0.308822559;2;1;1;4;2;0;0;0
-0.0949331614;-0.253557835;-0.3964804273;-0.2449311012;-0.3762432062;-0.5361279441;-0.4575980939;-0.6442297612;-0.3171791373;1.7019898679;2;1;1;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;-0.308822559;2;1;1;1;2;0;1;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6685327487;-0.5971851304;-0.4575980939;1.1721352234;-0.3171791373;-0.308822559;2;1;1;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.4212108282;-0.2850960858;-0.4575980939;-0.5697122336;-0.3171791373;-0.308822559;2;2;2;1;5;1;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.1064374748;-0.1408305626;-0.3811760773;-0.3527143938;-0.3171791373;2.7073960814;2;4;1;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6685327487;-0.6071134549;-0.4575980939;1.1721352234;-0.3171791373;0.6965836544;2;1;1;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.5785975048;0.1942068463;0.5740990483;0.4859529018;-0.3171791373;0.6965836544;2;1;1;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6235651268;-0.5694903303;-0.4575980939;-0.3717750156;-0.3171791373;2.7073960814;2;1;1;1;4;0;0;0
-0.697006694;-0.4571952765;0.3907972645;-0.2449311012;-0.5561136939;-0.5982302172;0.3284568696;0.7800310367;-0.3171791373;2.7073960814;2;2;4;1;7;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.3537593953;-0.2877349299;-0.3716233252;-0.234538543;-0.3171791373;-0.308822559;2;3;2;3;4;0;0;0
0.2061036049;-0.3534910239;-0.3964804273;-0.2449311012;0.1408844457;0.752637364;-0.4575980939;-0.7022259877;-0.3171791373;1.7019898679;2;2;4;1;2;0;0;0
0.5071403712;-0.112142945;-0.3964804273;-0.2449311012;-0.2863079624;-0.3071735443;-0.4575980939;-0.330930829;0.627182505;4.7182085084;2;1;1;7;4;0;1;1
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.5785975048;-0.4075018768;-0.4575980939;-0.2002294403;-0.3171791373;1.7019898679;2;1;1;3;2;0;0;0
-0.0949331614;-0.281840813;0.3907972645;-0.1312581333;0.0959168238;0.4643779569;-0.4575980939;-0.6082969178;-0.3171791373;3.7128022949;2;2;2;4;3;0;0;0
0.2061036049;-0.126284434;-0.3964804273;-0.2449311012;-0.3312755843;-0.4771743299;-0.3119467229;-0.5231387609;-0.3171791373;-0.308822559;2;1;1;3;4;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6685327487;-0.6102487153;2.6374933327;2.2014087161;-0.3171791373;-0.308822559;2;1;1;7;2;0;0;0
-0.697006694;-0.4571952765;0.3907972645;-0.2449311012;-0.511146072;-0.5120105564;0.4594660233;0.6384378553;-0.3171791373;3.7128022949;2;4;1;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.4436946391;-0.5397053566;0.5740990483;0.4859529018;-0.3171791373;-0.308822559;2;1;1;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6685327487;-0.5647874397;0.5740990483;0.4859529018;-0.3171791373;3.7128022949;2;3;3;1;3;0;0;0
1.1092139038;1.3882690372;2.7526303397;0.4228975856;2.1644274318;2.02086899;-0.4399622423;-0.5175516379;-0.3171791373;-0.308822559;2;2;5;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6235651268;-0.4921539073;-0.4575980939;-0.5433205908;-0.3171791373;2.7073960814;2;2;2;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6235651268;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;1.7019898679;2;2;2;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;3.7128022949;2;1;1;2;3;0;0;0
-0.0949331614;-0.3327501733;-0.3964804273;-0.2449311012;-0.1514050967;-0.3962671937;-0.2925265511;-0.3923604854;-0.3171791373;0.6965836544;2;2;4;1;1;0;0;0
-0.697006694;-0.4571952765;0.3907972645;0.4157930251;-0.0389860419;-0.0778640833;-0.1913536661;-0.1559596051;-0.3171791373;0.6965836544;2;1;1;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.4436946391;-0.458275677;-0.4575980939;-0.7720480313;-0.3171791373;-0.308822559;2;1;1;1;4;0;1;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.2413403405;-0.0253484717;-0.4575980939;-0.6195630778;-0.3171791373;3.7128022949;2;3;2;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.4661784501;-0.3228498463;-0.0824355005;-0.3249898624;-0.3171791373;0.6965836544;2;2;2;3;1;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.5336298829;-0.5747157642;-0.4575980939;0.6574984771;-0.3171791373;-0.308822559;2;4;1;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.5785975048;-0.4668105525;-0.4575980939;1.400862664;-0.3171791373;-0.308822559;2;2;4;9;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.5785975048;-0.4973793413;-0.4575980939;-0.2002294403;-0.3171791373;-0.308822559;2;2;4;4;1;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6235651268;-0.5535527566;-0.4575980939;0.1428617308;-0.3171791373;2.7073960814;2;2;2;1;2;0;0;0
-0.697006694;-0.4571952765;1.1780749562;0.2879109361;-0.3987270172;-0.3932190239;-0.4575980939;-0.1787862357;-0.3171791373;3.7128022949;2;1;1;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6460489377;-0.6029331077;-0.4575980939;0.4859529018;-0.3171791373;-0.308822559;2;1;1;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.4661784501;-0.4713044257;0.1201523057;1.5740420256;-0.3171791373;-0.308822559;2;2;4;3;1;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;-0.308822559;2;1;1;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.511146072;0.0227255209;-0.4575980939;-0.0477444662;-0.3171791373;1.7019898679;2;2;2;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.488662261;-0.5065412689;-0.4575980939;0.1428617308;-0.3171791373;1.7019898679;2;1;1;8;3;0;0;0
0.5071403712;2.1561518896;-0.3964804273;-0.2449311012;0.4331739882;0.3544796157;-0.4575980939;-0.7310497214;-0.3171791373;2.7073960814;2;2;2;9;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6460489377;-0.6175643229;2.2935942784;2.5444998872;-0.3171791373;-0.308822559;2;2;4;1;1;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6685327487;-0.5083527527;-0.4575980939;1.1721352234;-0.3171791373;-0.308822559;2;2;6;1;2;0;1;0
-0.0949331614;-0.3440633645;-0.3964804273;-0.2449311012;-0.3537593953;-0.512097647;-0.4575980939;-0.4289568808;-0.3171791373;-0.308822559;2;2;2;1;6;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;-0.308822559;2;3;2;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.5785975048;0.4296997379;-0.4575980939;-0.6576843214;-0.3171791373;3.7128022949;2;2;2;4;3;0;0;0
1.1092139038;0.1735151326;-0.3964804273;-0.2449311012;-0.1289212857;-0.3897208862;-0.4575980939;-0.5051993473;-0.3171791373;2.7073960814;2;1;1;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.5785975048;-0.5417084396;-0.4575980939;-0.2002294403;-0.3171791373;-0.308822559;2;3;2;4;2;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.511146072;-0.4656783751;-0.3429650689;0.0666192437;-0.3171791373;-0.308822559;2;2;4;5;2;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6460489377;-0.6112938021;-0.4575980939;0.4859529018;-0.3171791373;-0.308822559;2;2;4;1;5;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6685327487;-0.6024105643;0.5740990483;2.2014087161;-0.3171791373;1.7019898679;2;2;2;1;4;0;0;0
0.5071403712;0.1289694423;-0.3964804273;-0.2449311012;-0.3987270172;-0.100028632;-0.4575980939;-0.5150660248;-0.3171791373;0.6965836544;2;1;1;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;-0.308822559;2;2;2;7;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.511146072;-0.481964311;-0.4575980939;-0.6424358198;-0.3171791373;0.6965836544;2;1;1;6;3;0;0;0
0.2061036049;-0.3497199601;-0.3964804273;-0.2449311012;-0.5336298829;-0.4446024581;-0.4575980939;-0.7339268084;-0.3171791373;-0.308822559;2;2;4;2;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6910165596;-0.6243573871;3.6691904749;3.2306822087;-0.3171791373;-0.308822559;2;2;2;2;3;0;0;0
-0.697006694;-0.4571952765;0.3907972645;-0.1099444518;-0.488662261;-0.1791504118;-0.4575980939;-0.6992711287;-0.3171791373;-0.308822559;2;2;2;3;6;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6460489377;-0.2167735364;0.9179981026;0.4859529018;-0.3171791373;1.7019898679;2;2;4;1;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6460489377;-0.0819573397;-0.4575980939;-0.2002294403;-0.3171791373;-0.308822559;2;2;2;1;1;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.6235651268;-0.3249400199;-0.4575980939;0.1428617308;-0.3171791373;-0.308822559;2;2;2;3;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.0839536638;0.0190154628;-0.3102127908;-0.2614957098;-0.3171791373;-0.308822559;2;1;1;4;3;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.4661784501;-0.4588853109;-0.4575980939;-0.3249898624;-0.3171791373;3.7128022949;2;2;2;2;1;0;0;0
-0.697006694;-0.4571952765;-0.3964804273;-0.2449311012;-0.2638241515;-0.1677921431;-0.3028435226;-0.3065876875;-0.3171791373;-0.308822559;2;1;2;1;1;0;0;0
